x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,1,-0.010595198860652,0.11667084537271,0.090812737550714
0.002,0,0,0.002,1.0002333416907,-0.010595198860652,0.11667084537271,0.090812737550714
0.004,0,0,0.004,1.0004671794082,-0.010595198860664,0.11691885872114,0.090620101637625
0.006,0,0,0.006,1.0007015152547,-0.010595198860646,0.11716792327309,0.090427469947997
0.008,0,0,0.008,1.0009363513459,-0.010595198860656,0.11741804560313,0.090234842576643
0.01,0,0,0.01,1.0011716898106,-0.01059519886066,0.11766923233927,0.090042219618734
0.012,0,0,0.012,1.0014075327909,-0.01059519886065,0.11792149016475,0.089849601169794
0.014,0,0,0.014,1.0016438824426,-0.010595198860655,0.11817482581881,0.089656987325708
0.016,0,0,0.016,1.0018807409348,-0.010595198860648,0.11842924609624,0.089464378182719
0.018,0,0,0.018,1.0021181104505,-0.010595198860661,0.11868475784917,0.089271773837433
0.02,0,0,0.02,1.0023559931864,-0.010595198860657,0.11894136798628,0.08907917438682
0.022,0,0,0.022,1.0025943913534,-0.010595198860655,0.11919908347483,0.088886579928216
0.024,0,0,0.024,1.0028333071761,-0.010595198860649,0.11945791134025,0.088693990559327
0.026,0,0,0.026,1.0030727428934,-0.010595198860655,0.1197178586674,0.088501406378227
0.028,0,0,0.028,1.0033127007586,-0.010595198860659,0.11997893260053,0.088308827483364
0.03,0,0,0.03,1.0035531830393,-0.010595198860651,0.12024114034432,0.08811625397356
0.032,0,0,0.032,1.0037941920176,-0.010595198860664,0.12050448916494,0.087923685948014
0.034,0,0,0.034,1.0040357299904,-0.010595198860655,0.12076898638935,0.087731123506303
0.036,0,0,0.036,1.0042777992692,-0.010595198860648,0.12103463940758,0.087538566748386
0.038,0,0,0.038,1.0045204021806,-0.010595198860657,0.12130145567255,0.087346015774606
0.04,0,0,0.04,1.004763541066,-0.010595198860653,0.12156944270026,0.087153470685689
0.042,0,0,0.042,1.0050072182821,-0.010595198860651,0.12183860807158,0.086960931582752
0.044,0,0,0.044,1.005251436201,-0.010595198860664,0.12210895943235,0.086768398567297
0.046,0,0,0.046,1.00549619721,-0.01059519886065,0.12238050449344,0.086575871741224
0.048,0,0,0.048,1.005741503712,-0.010595198860662,0.12265325103323,0.086383351206822
0.05,0,0,0.05,1.0059873581258,-0.010595198860648,0.12292720689601,0.08619083706678
